cp	char	block	name	ink	clip	dup_of	recommended
U+0170	Ű	Latin Ext-A	LATIN CAPITAL LETTER U WITH DOUBLE ACUTE	0.2288	0.0000		0
U+0171	ű	Latin Ext-A	LATIN SMALL LETTER U WITH DOUBLE ACUTE	0.1906	0.0000		0
U+0172	Ų	Latin Ext-A	LATIN CAPITAL LETTER U WITH OGONEK	0.2292	0.0000		0
U+0173	ų	Latin Ext-A	LATIN SMALL LETTER U WITH OGONEK	0.1780	0.0000		0
U+0174	Ŵ	Latin Ext-A	LATIN CAPITAL LETTER W WITH CIRCUMFLEX	0.2822	0.0217		0
U+0175	ŵ	Latin Ext-A	LATIN SMALL LETTER W WITH CIRCUMFLEX	0.2147	0.0011		0
U+0176	Ŷ	Latin Ext-A	LATIN CAPITAL LETTER Y WITH CIRCUMFLEX	0.1707	0.0333		0
U+0177	ŷ	Latin Ext-A	LATIN SMALL LETTER Y WITH CIRCUMFLEX	0.2009	0.0000		0
U+0178	Ÿ	Latin Ext-A	LATIN CAPITAL LETTER Y WITH DIAERESIS	0.1779	0.0000		0
U+0179	Ź	Latin Ext-A	LATIN CAPITAL LETTER Z WITH ACUTE	0.1962	0.0000		0
U+017A	ź	Latin Ext-A	LATIN SMALL LETTER Z WITH ACUTE	0.1572	0.0000		0
U+017B	Ż	Latin Ext-A	LATIN CAPITAL LETTER Z WITH DOT ABOVE	0.1987	0.0000		0
U+017C	ż	Latin Ext-A	LATIN SMALL LETTER Z WITH DOT ABOVE	0.1508	0.0000		0
U+017D	Ž	Latin Ext-A	LATIN CAPITAL LETTER Z WITH CARON	0.2049	0.0331		0
U+017E	ž	Latin Ext-A	LATIN SMALL LETTER Z WITH CARON	0.1692	0.0000		0
U+017F	ſ	Latin Ext-A	LATIN SMALL LETTER LONG S	0.1218	0.0000		0
U+0180	ƀ	Latin Ext-B	LATIN SMALL LETTER B WITH STROKE	0.2291	0.0000		0
U+0181	Ɓ	Latin Ext-B	LATIN CAPITAL LETTER B WITH HOOK	0.2614	0.0000		0
U+0182	Ƃ	Latin Ext-B	LATIN CAPITAL LETTER B WITH TOPBAR	0.2294	0.0000		0
U+0183	ƃ	Latin Ext-B	LATIN SMALL LETTER B WITH TOPBAR	0.2374	0.0000		0
U+0184	Ƅ	Latin Ext-B	LATIN CAPITAL LETTER TONE SIX	0.2006	0.0000		0
U+0185	ƅ	Latin Ext-B	LATIN SMALL LETTER TONE SIX	0.2122	0.0000		0
U+0186	Ɔ	Latin Ext-B	LATIN CAPITAL LETTER OPEN O	0.1491	0.0000		0
U+0187	Ƈ	Latin Ext-B	LATIN CAPITAL LETTER C WITH HOOK	0.1674	0.0000		0
U+0188	ƈ	Latin Ext-B	LATIN SMALL LETTER C WITH HOOK	0.1433	0.0000		0
U+0189	Ɖ	Latin Ext-B	LATIN CAPITAL LETTER AFRICAN D	0.2463	0.0000	U+00D0	0
U+018A	Ɗ	Latin Ext-B	LATIN CAPITAL LETTER D WITH HOOK	0.2453	0.0030		0
U+018B	Ƌ	Latin Ext-B	LATIN CAPITAL LETTER D WITH TOPBAR	0.2337	0.0000		0
U+018C	ƌ	Latin Ext-B	LATIN SMALL LETTER D WITH TOPBAR	0.2378	0.0000		0
U+018D	ƍ	Latin Ext-B	LATIN SMALL LETTER TURNED DELTA	0.2210	0.0000		0
U+018E	Ǝ	Latin Ext-B	LATIN CAPITAL LETTER REVERSED E	0.1972	0.0000		0
U+018F	Ə	Latin Ext-B	LATIN CAPITAL LETTER SCHWA	0.2121	0.0000		0
U+0190	Ɛ	Latin Ext-B	LATIN CAPITAL LETTER OPEN E	0.1722	0.0000		0
U+0191	Ƒ	Latin Ext-B	LATIN CAPITAL LETTER F WITH HOOK	0.1953	0.0000		0
U+0192	ƒ	Latin Ext-B	LATIN SMALL LETTER F WITH HOOK	0.1687	0.0000		0
U+0193	Ɠ	Latin Ext-B	LATIN CAPITAL LETTER G WITH HOOK	0.2174	0.0000		0
U+0194	Ɣ	Latin Ext-B	LATIN CAPITAL LETTER GAMMA	0.2474	0.0000		0
U+0195	ƕ	Latin Ext-B	LATIN SMALL LETTER HV	0.2069	0.0000		0
U+0196	Ɩ	Latin Ext-B	LATIN CAPITAL LETTER IOTA	0.1454	0.0000		0
U+0197	Ɨ	Latin Ext-B	LATIN CAPITAL LETTER I WITH STROKE	0.1936	0.0000		0
U+0198	Ƙ	Latin Ext-B	LATIN CAPITAL LETTER K WITH HOOK	0.2184	0.0000		0
U+0199	ƙ	Latin Ext-B	LATIN SMALL LETTER K WITH HOOK	0.1918	0.0000		0
U+019A	ƚ	Latin Ext-B	LATIN SMALL LETTER L WITH BAR	0.1406	0.0000		0
U+019B	ƛ	Latin Ext-B	LATIN SMALL LETTER LAMBDA WITH STROKE	0.1798	0.0000		0
U+019C	Ɯ	Latin Ext-B	LATIN CAPITAL LETTER TURNED M	0.2637	0.0000		0
U+019D	Ɲ	Latin Ext-B	LATIN CAPITAL LETTER N WITH LEFT HOOK	0.2593	0.0000		0
U+019E	ƞ	Latin Ext-B	LATIN SMALL LETTER N WITH LONG RIGHT LEG	0.1787	0.0000		0
U+019F	Ɵ	Latin Ext-B	LATIN CAPITAL LETTER O WITH MIDDLE TILDE	0.2545	0.0000		0
U+01A0	Ơ	Latin Ext-B	LATIN CAPITAL LETTER O WITH HORN	0.2351	0.0000		0
U+01A1	ơ	Latin Ext-B	LATIN SMALL LETTER O WITH HORN	0.1803	0.0000		0
U+01A2	Ƣ	Latin Ext-B	LATIN CAPITAL LETTER OI	0.2836	0.0000		0
U+01A3	ƣ	Latin Ext-B	LATIN SMALL LETTER OI	0.2391	0.0000		0
U+01A4	Ƥ	Latin Ext-B	LATIN CAPITAL LETTER P WITH HOOK	0.2075	0.0000		0
U+01A5	ƥ	Latin Ext-B	LATIN SMALL LETTER P WITH HOOK	0.2349	0.0000		0
U+01A6	Ʀ	Latin Ext-B	LATIN LETTER YR	0.2359	0.0005		0
U+01A7	Ƨ	Latin Ext-B	LATIN CAPITAL LETTER TONE TWO	0.1879	0.0000		0
U+01A8	ƨ	Latin Ext-B	LATIN SMALL LETTER TONE TWO	0.1405	0.0000		0
U+01A9	Ʃ	Latin Ext-B	LATIN CAPITAL LETTER ESH	0.1803	0.0000		0
U+01AA	ƪ	Latin Ext-B	LATIN LETTER REVERSED ESH LOOP	0.1783	0.0000		0
U+01AB	ƫ	Latin Ext-B	LATIN SMALL LETTER T WITH PALATAL HOOK	0.1706	0.0000		0
U+01AC	Ƭ	Latin Ext-B	LATIN CAPITAL LETTER T WITH HOOK	0.1554	0.0000		0
U+01AD	ƭ	Latin Ext-B	LATIN SMALL LETTER T WITH HOOK	0.1526	0.0000		0
U+01AE	Ʈ	Latin Ext-B	LATIN CAPITAL LETTER T WITH RETROFLEX HOOK	0.1888	0.0000		0
U+01AF	Ư	Latin Ext-B	LATIN CAPITAL LETTER U WITH HORN	0.2239	0.0015		0
U+01B0	ư	Latin Ext-B	LATIN SMALL LETTER U WITH HORN	0.1740	0.0000		0
U+01B1	Ʊ	Latin Ext-B	LATIN CAPITAL LETTER UPSILON	0.2229	0.0000		0
U+01B2	Ʋ	Latin Ext-B	LATIN CAPITAL LETTER V WITH HOOK	0.1877	0.0000		0
U+01B3	Ƴ	Latin Ext-B	LATIN CAPITAL LETTER Y WITH HOOK	0.1393	0.0000		0
U+01B4	ƴ	Latin Ext-B	LATIN SMALL LETTER Y WITH HOOK	0.1686	0.0004		0
U+01B5	Ƶ	Latin Ext-B	LATIN CAPITAL LETTER Z WITH STROKE	0.2140	0.0000		0
U+01B6	ƶ	Latin Ext-B	LATIN SMALL LETTER Z WITH STROKE	0.1713	0.0000		0
U+01B7	Ʒ	Latin Ext-B	LATIN CAPITAL LETTER EZH	0.2149	0.0000		0
U+01B8	Ƹ	Latin Ext-B	LATIN CAPITAL LETTER EZH REVERSED	0.2148	0.0000		0
U+01B9	ƹ	Latin Ext-B	LATIN SMALL LETTER EZH REVERSED	0.1871	0.0000		0
U+01BA	ƺ	Latin Ext-B	LATIN SMALL LETTER EZH WITH TAIL	0.1934	0.0000		0
U+01BB	ƻ	Latin Ext-B	LATIN LETTER TWO WITH STROKE	0.1994	0.0000		0
U+01BC	Ƽ	Latin Ext-B	LATIN CAPITAL LETTER TONE FIVE	0.2242	0.0000		0
U+01BD	ƽ	Latin Ext-B	LATIN SMALL LETTER TONE FIVE	0.1886	0.0000		0
U+01BE	ƾ	Latin Ext-B	LATIN LETTER INVERTED GLOTTAL STOP WITH STROKE	0.1522	0.0000		0
U+01BF	ƿ	Latin Ext-B	LATIN LETTER WYNN	0.2069	0.0000		0
U+01C0	ǀ	Latin Ext-B	LATIN LETTER DENTAL CLICK	0.0968	0.0000		0
U+01C1	ǁ	Latin Ext-B	LATIN LETTER LATERAL CLICK	0.1937	0.0000		0
U+01C2	ǂ	Latin Ext-B	LATIN LETTER ALVEOLAR CLICK	0.1729	0.0000		0
U+01C3	ǃ	Latin Ext-B	LATIN LETTER RETROFLEX CLICK	0.0815	0.0000		0
U+01CD	Ǎ	Latin Ext-B	LATIN CAPITAL LETTER A WITH CARON	0.2305	0.0295		0
U+01CE	ǎ	Latin Ext-B	LATIN SMALL LETTER A WITH CARON	0.2082	0.0000		0
U+01CF	Ǐ	Latin Ext-B	LATIN CAPITAL LETTER I WITH CARON	0.1801	0.0375		0
U+01D0	ǐ	Latin Ext-B	LATIN SMALL LETTER I WITH CARON	0.1495	0.0000		0
U+01D1	Ǒ	Latin Ext-B	LATIN CAPITAL LETTER O WITH CARON	0.2344	0.0291		0
U+01D2	ǒ	Latin Ext-B	LATIN SMALL LETTER O WITH CARON	0.1943	0.0000		0
U+01D3	Ǔ	Latin Ext-B	LATIN CAPITAL LETTER U WITH CARON	0.2252	0.0302		0
U+01D4	ǔ	Latin Ext-B	LATIN SMALL LETTER U WITH CARON	0.1862	0.0000		0
U+01D5	Ǖ	Latin Ext-B	LATIN CAPITAL LETTER U WITH DIAERESIS AND MACRON	0.2480	0.0553		0
U+01D6	ǖ	Latin Ext-B	LATIN SMALL LETTER U WITH DIAERESIS AND MACRON	0.2114	0.0000		0
U+01D7	Ǘ	Latin Ext-B	LATIN CAPITAL LETTER U WITH DIAERESIS AND ACUTE	0.2374	0.0346		0
U+01D8	ǘ	Latin Ext-B	LATIN SMALL LETTER U WITH DIAERESIS AND ACUTE	0.1990	0.0230		0
U+01D9	Ǚ	Latin Ext-B	LATIN CAPITAL LETTER U WITH DIAERESIS AND CARON	0.2394	0.0849		0
U+01DA	ǚ	Latin Ext-B	LATIN SMALL LETTER U WITH DIAERESIS AND CARON	0.2087	0.0318		0
U+01DB	Ǜ	Latin Ext-B	LATIN CAPITAL LETTER U WITH DIAERESIS AND GRAVE	0.2374	0.0344		0
U+01DC	ǜ	Latin Ext-B	LATIN SMALL LETTER U WITH DIAERESIS AND GRAVE	0.1990	0.0230		0
U+01DD	ǝ	Latin Ext-B	LATIN SMALL LETTER TURNED E	0.1704	0.0000		0
U+01DE	Ǟ	Latin Ext-B	LATIN CAPITAL LETTER A WITH DIAERESIS AND MACRON	0.2534	0.0542		0
U+01DF	ǟ	Latin Ext-B	LATIN SMALL LETTER A WITH DIAERESIS AND MACRON	0.2334	0.0000		0
U+01E0	Ǡ	Latin Ext-B	LATIN CAPITAL LETTER A WITH DOT ABOVE AND MACRON	0.2389	0.0573		0
U+01E1	ǡ	Latin Ext-B	LATIN SMALL LETTER A WITH DOT ABOVE AND MACRON	0.2189	0.0000		0
U+01E2	Ǣ	Latin Ext-B	LATIN CAPITAL LETTER AE WITH MACRON	0.2732	0.0000		0
U+01E3	ǣ	Latin Ext-B	LATIN SMALL LETTER AE WITH MACRON	0.2474	0.0000		0
U+01E6	Ǧ	Latin Ext-B	LATIN CAPITAL LETTER G WITH CARON	0.2153	0.0316		0
U+01E7	ǧ	Latin Ext-B	LATIN SMALL LETTER G WITH CARON	0.2562	0.0000		0
U+01E8	Ǩ	Latin Ext-B	LATIN CAPITAL LETTER K WITH CARON	0.2414	0.0284		0
U+01E9	ǩ	Latin Ext-B	LATIN SMALL LETTER K WITH CARON	0.2044	0.0332		0
U+01EA	Ǫ	Latin Ext-B	LATIN CAPITAL LETTER O WITH OGONEK	0.2384	0.0000		0
U+01EB	ǫ	Latin Ext-B	LATIN SMALL LETTER O WITH OGONEK	0.1861	0.0000		0
U+01EC	Ǭ	Latin Ext-B	LATIN CAPITAL LETTER O WITH OGONEK AND MACRON	0.2675	0.0000		0
U+01ED	ǭ	Latin Ext-B	LATIN SMALL LETTER O WITH OGONEK AND MACRON	0.2151	0.0000		0
U+01EE	Ǯ	Latin Ext-B	LATIN CAPITAL LETTER EZH WITH CARON	0.2360	0.0289		0
U+01EF	ǯ	Latin Ext-B	LATIN SMALL LETTER EZH WITH CARON	0.2205	0.0000		0
U+01F0	ǰ	Latin Ext-B	LATIN SMALL LETTER J WITH CARON	0.1573	0.0000		0
U+01F4	Ǵ	Latin Ext-B	LATIN CAPITAL LETTER G WITH ACUTE	0.2066	0.0000		0
U+01F5	ǵ	Latin Ext-B	LATIN SMALL LETTER G WITH ACUTE	0.2443	0.0000		0
U+01F6	Ƕ	Latin Ext-B	LATIN CAPITAL LETTER HWAIR	0.2467	0.0000		0
U+01F8	Ǹ	Latin Ext-B	LATIN CAPITAL LETTER N WITH GRAVE	0.2742	0.0000		0
U+01F9	ǹ	Latin Ext-B	LATIN SMALL LETTER N WITH GRAVE	0.1742	0.0000		0
U+01FC	Ǽ	Latin Ext-B	LATIN CAPITAL LETTER AE WITH ACUTE	0.2565	0.0000		0
U+01FD	ǽ	Latin Ext-B	LATIN SMALL LETTER AE WITH ACUTE	0.2398	0.0000		0
U+01FE	Ǿ	Latin Ext-B	LATIN CAPITAL LETTER O WITH STROKE AND ACUTE	0.2822	0.0000		0
U+01FF	ǿ	Latin Ext-B	LATIN SMALL LETTER O WITH STROKE AND ACUTE	0.2276	0.0000		0
U+0200	Ȁ	Latin Ext-B	LATIN CAPITAL LETTER A WITH DOUBLE GRAVE	0.2378	0.0012		0
U+0201	ȁ	Latin Ext-B	LATIN SMALL LETTER A WITH DOUBLE GRAVE	0.2122	0.0000		0
U+0202	Ȃ	Latin Ext-B	LATIN CAPITAL LETTER A WITH INVERTED BREVE	0.2370	0.0002		0
U+0203	ȃ	Latin Ext-B	LATIN SMALL LETTER A WITH INVERTED BREVE	0.2059	0.0000		0
U+0204	Ȅ	Latin Ext-B	LATIN CAPITAL LETTER E WITH DOUBLE GRAVE	0.2255	0.0012		0
U+0205	ȅ	Latin Ext-B	LATIN SMALL LETTER E WITH DOUBLE GRAVE	0.2076	0.0000		0
U+0206	Ȇ	Latin Ext-B	LATIN CAPITAL LETTER E WITH INVERTED BREVE	0.2248	0.0002		0
U+0207	ȇ	Latin Ext-B	LATIN SMALL LETTER E WITH INVERTED BREVE	0.2013	0.0000		0
U+0208	Ȉ	Latin Ext-B	LATIN CAPITAL LETTER I WITH DOUBLE GRAVE	0.1873	0.0015		0
U+0209	ȉ	Latin Ext-B	LATIN SMALL LETTER I WITH DOUBLE GRAVE	0.1534	0.0000		0
U+020A	Ȋ	Latin Ext-B	LATIN CAPITAL LETTER I WITH INVERTED BREVE	0.1865	0.0003		0
U+020B	ȋ	Latin Ext-B	LATIN SMALL LETTER I WITH INVERTED BREVE	0.1471	0.0000		0
U+020C	Ȍ	Latin Ext-B	LATIN CAPITAL LETTER O WITH DOUBLE GRAVE	0.2417	0.0011		0
U+020D	ȍ	Latin Ext-B	LATIN SMALL LETTER O WITH DOUBLE GRAVE	0.1982	0.0000		0
U+020E	Ȏ	Latin Ext-B	LATIN CAPITAL LETTER O WITH INVERTED BREVE	0.2409	0.0002		0
U+020F	ȏ	Latin Ext-B	LATIN SMALL LETTER O WITH INVERTED BREVE	0.1919	0.0000		0
U+0210	Ȑ	Latin Ext-B	LATIN CAPITAL LETTER R WITH DOUBLE GRAVE	0.2634	0.0015		0
U+0211	ȑ	Latin Ext-B	LATIN SMALL LETTER R WITH DOUBLE GRAVE	0.1360	0.0000		0
U+0212	Ȓ	Latin Ext-B	LATIN CAPITAL LETTER R WITH INVERTED BREVE	0.2627	0.0007		0
U+0213	ȓ	Latin Ext-B	LATIN SMALL LETTER R WITH INVERTED BREVE	0.1296	0.0000		0
U+0214	Ȕ	Latin Ext-B	LATIN CAPITAL LETTER U WITH DOUBLE GRAVE	0.2324	0.0012		0
U+0215	ȕ	Latin Ext-B	LATIN SMALL LETTER U WITH DOUBLE GRAVE	0.1901	0.0000		0
U+0216	Ȗ	Latin Ext-B	LATIN CAPITAL LETTER U WITH INVERTED BREVE	0.2317	0.0002		0
U+0217	ȗ	Latin Ext-B	LATIN SMALL LETTER U WITH INVERTED BREVE	0.1838	0.0000		0
U+0218	Ș	Latin Ext-B	LATIN CAPITAL LETTER S WITH COMMA BELOW	0.2046	0.0000		0
U+0219	ș	Latin Ext-B	LATIN SMALL LETTER S WITH COMMA BELOW	0.1596	0.0000		0
U+021A	Ț	Latin Ext-B	LATIN CAPITAL LETTER T WITH COMMA BELOW	0.1676	0.0000		0
U+021B	ț	Latin Ext-B	LATIN SMALL LETTER T WITH COMMA BELOW	0.1588	0.0000		0
U+021C	Ȝ	Latin Ext-B	LATIN CAPITAL LETTER YOGH	0.2024	0.0000		0
U+021D	ȝ	Latin Ext-B	LATIN SMALL LETTER YOGH	0.1455	0.0000		0
U+021E	Ȟ	Latin Ext-B	LATIN CAPITAL LETTER H WITH CARON	0.2451	0.0278		0
U+021F	ȟ	Latin Ext-B	LATIN SMALL LETTER H WITH CARON	0.2006	0.0338		0
U+0220	Ƞ	Latin Ext-B	LATIN CAPITAL LETTER N WITH LONG RIGHT LEG	0.2440	0.0000		0
U+0221	ȡ	Latin Ext-B	LATIN SMALL LETTER D WITH CURL	0.2270	0.0000		0
U+0224	Ȥ	Latin Ext-B	LATIN CAPITAL LETTER Z WITH HOOK	0.2233	0.0000		0
U+0225	ȥ	Latin Ext-B	LATIN SMALL LETTER Z WITH HOOK	0.1717	0.0000		0
U+0226	Ȧ	Latin Ext-B	LATIN CAPITAL LETTER A WITH DOT ABOVE	0.2244	0.0000		0
U+0227	ȧ	Latin Ext-B	LATIN SMALL LETTER A WITH DOT ABOVE	0.1899	0.0000		0
U+0228	Ȩ	Latin Ext-B	LATIN CAPITAL LETTER E WITH CEDILLA	0.2240	0.0000		0
U+0229	ȩ	Latin Ext-B	LATIN SMALL LETTER E WITH CEDILLA	0.1972	0.0000		0
U+022A	Ȫ	Latin Ext-B	LATIN CAPITAL LETTER O WITH DIAERESIS AND MACRON	0.2573	0.0534		0
U+022B	ȫ	Latin Ext-B	LATIN SMALL LETTER O WITH DIAERESIS AND MACRON	0.2195	0.0000		0
U+022C	Ȭ	Latin Ext-B	LATIN CAPITAL LETTER O WITH TILDE AND MACRON	0.2614	0.0526		0
U+022D	ȭ	Latin Ext-B	LATIN SMALL LETTER O WITH TILDE AND MACRON	0.2282	0.0000		0
U+022E	Ȯ	Latin Ext-B	LATIN CAPITAL LETTER O WITH DOT ABOVE	0.2282	0.0000		0
U+022F	ȯ	Latin Ext-B	LATIN SMALL LETTER O WITH DOT ABOVE	0.1759	0.0000		0
U+0230	Ȱ	Latin Ext-B	LATIN CAPITAL LETTER O WITH DOT ABOVE AND MACRON	0.2428	0.0564		0
U+0231	ȱ	Latin Ext-B	LATIN SMALL LETTER O WITH DOT ABOVE AND MACRON	0.2050	0.0000		0
U+0232	Ȳ	Latin Ext-B	LATIN CAPITAL LETTER Y WITH MACRON	0.1775	0.0000		0
U+0233	ȳ	Latin Ext-B	LATIN SMALL LETTER Y WITH MACRON	0.1966	0.0000		0
U+0234	ȴ	Latin Ext-B	LATIN SMALL LETTER L WITH CURL	0.1503	0.0000		0
U+0235	ȵ	Latin Ext-B	LATIN SMALL LETTER N WITH CURL	0.1768	0.0000		0
U+0236	ȶ	Latin Ext-B	LATIN SMALL LETTER T WITH CURL	0.1621	0.0000		0
U+0237	ȷ	Latin Ext-B	LATIN SMALL LETTER DOTLESS J	0.1241	0.0000		0
U+0238	ȸ	Latin Ext-B	LATIN SMALL LETTER DB DIGRAPH	0.1910	0.0000		0
U+0239	ȹ	Latin Ext-B	LATIN SMALL LETTER QP DIGRAPH	0.1910	0.0000		0
U+023A	Ⱥ	Latin Ext-B	LATIN CAPITAL LETTER A WITH STROKE	0.2467	0.0000		0
U+023B	Ȼ	Latin Ext-B	LATIN CAPITAL LETTER C WITH STROKE	0.2153	0.0000		0
U+023C	ȼ	Latin Ext-B	LATIN SMALL LETTER C WITH STROKE	0.1690	0.0000		0
U+023D	Ƚ	Latin Ext-B	LATIN CAPITAL LETTER L WITH BAR	0.1646	0.0000		0
U+023E	Ⱦ	Latin Ext-B	LATIN CAPITAL LETTER T WITH DIAGONAL STROKE	0.2016	0.0002		0
U+023F	ȿ	Latin Ext-B	LATIN SMALL LETTER S WITH SWASH TAIL	0.1819	0.0000		0
U+0240	ɀ	Latin Ext-B	LATIN SMALL LETTER Z WITH SWASH TAIL	0.1492	0.0000		0
U+0241	Ɂ	Latin Ext-B	LATIN CAPITAL LETTER GLOTTAL STOP	0.1663	0.0000		0
U+0243	Ƀ	Latin Ext-B	LATIN CAPITAL LETTER B WITH STROKE	0.2763	0.0000		0
U+0244	Ʉ	Latin Ext-B	LATIN CAPITAL LETTER U BAR	0.2491	0.0000		0
U+0245	Ʌ	Latin Ext-B	LATIN CAPITAL LETTER TURNED V	0.1773	0.0000		0
U+024C	Ɍ	Latin Ext-B	LATIN CAPITAL LETTER R WITH STROKE	0.2379	0.0005		0
U+024D	ɍ	Latin Ext-B	LATIN SMALL LETTER R WITH STROKE	0.1394	0.0000		0
U+0250	ɐ	IPA	LATIN SMALL LETTER TURNED A	0.1797	0.0000		0
U+0251	ɑ	IPA	LATIN SMALL LETTER ALPHA	0.1760	0.0000		0
U+0252	ɒ	IPA	LATIN SMALL LETTER TURNED ALPHA	0.1757	0.0000		0
U+0253	ɓ	IPA	LATIN SMALL LETTER B WITH HOOK	0.2155	0.0000		0
U+0254	ɔ	IPA	LATIN SMALL LETTER OPEN O	0.1148	0.0000		0
U+0255	ɕ	IPA	LATIN SMALL LETTER C WITH CURL	0.1562	0.0000		0
U+0256	ɖ	IPA	LATIN SMALL LETTER D WITH TAIL	0.2200	0.0000		0
U+0257	ɗ	IPA	LATIN SMALL LETTER D WITH HOOK	0.1957	0.0000		0
U+0258	ɘ	IPA	LATIN SMALL LETTER REVERSED E	0.1746	0.0000		0
U+0259	ə	IPA	LATIN SMALL LETTER SCHWA	0.1704	0.0000	U+01DD	0
U+025A	ɚ	IPA	LATIN SMALL LETTER SCHWA WITH HOOK	0.1699	0.0000		0
U+025B	ɛ	IPA	LATIN SMALL LETTER OPEN E	0.1374	0.0000		0
U+025C	ɜ	IPA	LATIN SMALL LETTER REVERSED OPEN E	0.1378	0.0000		0
U+025D	ɝ	IPA	LATIN SMALL LETTER REVERSED OPEN E WITH HOOK	0.1462	0.0000		0
U+025E	ɞ	IPA	LATIN SMALL LETTER CLOSED REVERSED OPEN E	0.1564	0.0000		0
U+025F	ɟ	IPA	LATIN SMALL LETTER DOTLESS J WITH STROKE	0.1593	0.0000		0
U+0260	ɠ	IPA	LATIN SMALL LETTER G WITH HOOK	0.2281	0.0000		0
U+0261	ɡ	IPA	LATIN SMALL LETTER SCRIPT G	0.2151	0.0000		0
U+0262	ɢ	IPA	LATIN LETTER SMALL CAPITAL G	0.1592	0.0000		0
U+0263	ɣ	IPA	LATIN SMALL LETTER GAMMA	0.2047	0.0000		0
U+0264	ɤ	IPA	LATIN SMALL LETTER RAMS HORN	0.1395	0.0000		0
U+0265	ɥ	IPA	LATIN SMALL LETTER TURNED H	0.1782	0.0000		0
U+0266	ɦ	IPA	LATIN SMALL LETTER H WITH HOOK	0.1915	0.0000		0
U+0267	ɧ	IPA	LATIN SMALL LETTER HENG WITH HOOK	0.2292	0.0000		0
U+0268	ɨ	IPA	LATIN SMALL LETTER I WITH STROKE	0.1645	0.0000		0
U+0269	ɩ	IPA	LATIN SMALL LETTER IOTA	0.0915	0.0000		0
U+026A	ɪ	IPA	LATIN LETTER SMALL CAPITAL I	0.1321	0.0000		0
U+026B	ɫ	IPA	LATIN SMALL LETTER L WITH MIDDLE TILDE	0.1666	0.0000		0
U+026C	ɬ	IPA	LATIN SMALL LETTER L WITH BELT	0.1675	0.0000		0
U+026D	ɭ	IPA	LATIN SMALL LETTER L WITH RETROFLEX HOOK	0.1447	0.0000		0
U+026E	ɮ	IPA	LATIN SMALL LETTER LEZH	0.2463	0.0000		0
U+026F	ɯ	IPA	LATIN SMALL LETTER TURNED M	0.2028	0.0000		0
U+0270	ɰ	IPA	LATIN SMALL LETTER TURNED M WITH LONG LEG	0.2272	0.0000		0
U+0271	ɱ	IPA	LATIN SMALL LETTER M WITH HOOK	0.2375	0.0000		0
U+0272	ɲ	IPA	LATIN SMALL LETTER N WITH LEFT HOOK	0.1776	0.0000		0
U+0273	ɳ	IPA	LATIN SMALL LETTER N WITH RETROFLEX HOOK	0.1757	0.0000		0
U+0274	ɴ	IPA	LATIN LETTER SMALL CAPITAL N	0.2089	0.0000		0
U+0275	ɵ	IPA	LATIN SMALL LETTER BARRED O	0.1961	0.0000		0
U+0276	ɶ	IPA	LATIN LETTER SMALL CAPITAL OE	0.2100	0.0000		0
U+0277	ɷ	IPA	LATIN SMALL LETTER CLOSED OMEGA	0.1791	0.0000		0
U+0278	ɸ	IPA	LATIN SMALL LETTER PHI	0.3154	0.0000		0
U+0279	ɹ	IPA	LATIN SMALL LETTER TURNED R	0.1002	0.0000		0
U+027A	ɺ	IPA	LATIN SMALL LETTER TURNED R WITH LONG LEG	0.1268	0.0000		0
U+027B	ɻ	IPA	LATIN SMALL LETTER TURNED R WITH HOOK	0.1327	0.0000		0
U+027C	ɼ	IPA	LATIN SMALL LETTER R WITH LONG LEG	0.1258	0.0000		0
U+027D	ɽ	IPA	LATIN SMALL LETTER R WITH TAIL	0.1408	0.0000		0
U+027E	ɾ	IPA	LATIN SMALL LETTER R WITH FISHHOOK	0.1147	0.0000		0
U+027F	ɿ	IPA	LATIN SMALL LETTER REVERSED R WITH FISHHOOK	0.1146	0.0000		0
U+0280	ʀ	IPA	LATIN LETTER SMALL CAPITAL R	0.1694	0.0000		0
U+0281	ʁ	IPA	LATIN LETTER SMALL CAPITAL INVERTED R	0.1696	0.0000		0
U+0282	ʂ	IPA	LATIN SMALL LETTER S WITH HOOK	0.1863	0.0000		0
U+0283	ʃ	IPA	LATIN SMALL LETTER ESH	0.1455	0.0000		0
U+0284	ʄ	IPA	LATIN SMALL LETTER DOTLESS J WITH STROKE AND HOOK	0.1986	0.0000		0
U+0285	ʅ	IPA	LATIN SMALL LETTER SQUAT REVERSED ESH	0.1198	0.0000		0
U+0286	ʆ	IPA	LATIN SMALL LETTER ESH WITH CURL	0.1779	0.0000		0
U+0287	ʇ	IPA	LATIN SMALL LETTER TURNED T	0.1328	0.0000		0
U+0288	ʈ	IPA	LATIN SMALL LETTER T WITH RETROFLEX HOOK	0.1578	0.0000		0
U+0289	ʉ	IPA	LATIN SMALL LETTER U BAR	0.2011	0.0050		0
U+028A	ʊ	IPA	LATIN SMALL LETTER UPSILON	0.1844	0.0000		0
U+028B	ʋ	IPA	LATIN SMALL LETTER V WITH HOOK	0.1486	0.0000		0
U+028C	ʌ	IPA	LATIN SMALL LETTER TURNED V	0.1346	0.0000		0
U+028D	ʍ	IPA	LATIN SMALL LETTER TURNED W	0.1873	0.0001		0
U+028E	ʎ	IPA	LATIN SMALL LETTER TURNED Y	0.1630	0.0000		0
