cp	char	block	name	ink	clip	dup_of	recommended
U+2326	⌦	Misc Technical	ERASE TO THE RIGHT	0.1813	0.0001		1
U+2327	⌧	Misc Technical	X IN A RECTANGLE BOX	0.1888	0.0000		1
U+232B	⌫	Misc Technical	ERASE TO THE LEFT	0.1813	0.0001		1
U+23CE	⏎	Misc Technical	RETURN SYMBOL	0.1398	0.0000		1
U+2423	␣	Control Pictures	OPEN BOX	0.0546	0.0000		0
U+2460	①	Other	CIRCLED DIGIT ONE	0.1504	0.0000		0
U+2461	②	Other	CIRCLED DIGIT TWO	0.1663	0.0000		0
U+2462	③	Other	CIRCLED DIGIT THREE	0.1677	0.0000		0
U+2463	④	Other	CIRCLED DIGIT FOUR	0.1606	0.0000		0
U+2464	⑤	Other	CIRCLED DIGIT FIVE	0.1709	0.0000		0
U+2465	⑥	Other	CIRCLED DIGIT SIX	0.1672	0.0000		0
U+2466	⑦	Other	CIRCLED DIGIT SEVEN	0.1555	0.0000		0
U+2467	⑧	Other	CIRCLED DIGIT EIGHT	0.1772	0.0000		0
U+2468	⑨	Other	CIRCLED DIGIT NINE	0.1672	0.0000		0
U+24EA	⓪	Other	CIRCLED DIGIT ZERO	0.1722	0.0000		0
U+24FF	⓿	Other	NEGATIVE CIRCLED DIGIT ZERO	0.3353	0.0000		0
U+2500	─	Box Drawing	BOX DRAWINGS LIGHT HORIZONTAL	0.0632	0.1957		1
U+2501	━	Box Drawing	BOX DRAWINGS HEAVY HORIZONTAL	0.1127	0.1959		1
U+2502	│	Box Drawing	BOX DRAWINGS LIGHT VERTICAL	0.1207	0.0993		1
U+2503	┃	Box Drawing	BOX DRAWINGS HEAVY VERTICAL	0.2170	0.0993		1
U+2504	┄	Box Drawing	BOX DRAWINGS LIGHT TRIPLE DASH HORIZONTAL	0.0422	0.0000		1
U+2505	┅	Box Drawing	BOX DRAWINGS HEAVY TRIPLE DASH HORIZONTAL	0.0754	0.0000		1
U+2506	┆	Box Drawing	BOX DRAWINGS LIGHT TRIPLE DASH VERTICAL	0.0653	0.0000		1
U+2507	┇	Box Drawing	BOX DRAWINGS HEAVY TRIPLE DASH VERTICAL	0.1175	0.0000		1
U+2508	┈	Box Drawing	BOX DRAWINGS LIGHT QUADRUPLE DASH HORIZONTAL	0.0473	0.0000		1
U+2509	┉	Box Drawing	BOX DRAWINGS HEAVY QUADRUPLE DASH HORIZONTAL	0.0843	0.0000		1
U+250A	┊	Box Drawing	BOX DRAWINGS LIGHT QUADRUPLE DASH VERTICAL	0.0736	0.0000		1
U+250B	┋	Box Drawing	BOX DRAWINGS HEAVY QUADRUPLE DASH VERTICAL	0.1323	0.0000		1
U+250C	┌	Box Drawing	BOX DRAWINGS LIGHT DOWN AND RIGHT	0.0853	0.1973		1
U+250D	┍	Box Drawing	BOX DRAWINGS DOWN LIGHT AND RIGHT HEAVY	0.1101	0.1969		1
U+250E	┎	Box Drawing	BOX DRAWINGS DOWN HEAVY AND RIGHT LIGHT	0.1282	0.1977		1
U+250F	┏	Box Drawing	BOX DRAWINGS HEAVY DOWN AND RIGHT	0.1530	0.1973		1
U+2510	┐	Box Drawing	BOX DRAWINGS LIGHT DOWN AND LEFT	0.0853	0.1977		1
U+2511	┑	Box Drawing	BOX DRAWINGS DOWN LIGHT AND LEFT HEAVY	0.1101	0.1975		1
U+2512	┒	Box Drawing	BOX DRAWINGS DOWN HEAVY AND LEFT LIGHT	0.1281	0.1981		1
U+2513	┓	Box Drawing	BOX DRAWINGS HEAVY DOWN AND LEFT	0.1529	0.1979		1
U+2514	└	Box Drawing	BOX DRAWINGS LIGHT UP AND RIGHT	0.0986	0.0721		1
U+2515	┕	Box Drawing	BOX DRAWINGS UP LIGHT AND RIGHT HEAVY	0.1233	0.0999		1
U+2516	┖	Box Drawing	BOX DRAWINGS UP HEAVY AND RIGHT LIGHT	0.1521	0.0480		1
U+2517	┗	Box Drawing	BOX DRAWINGS HEAVY UP AND RIGHT	0.1769	0.0718		1
U+2518	┘	Box Drawing	BOX DRAWINGS LIGHT UP AND LEFT	0.0986	0.0726		1
U+2519	┙	Box Drawing	BOX DRAWINGS UP LIGHT AND LEFT HEAVY	0.1233	0.1005		1
U+251A	┚	Box Drawing	BOX DRAWINGS UP HEAVY AND LEFT LIGHT	0.1520	0.0483		1
U+251B	┛	Box Drawing	BOX DRAWINGS HEAVY UP AND LEFT	0.1768	0.0723		1
U+251C	├	Box Drawing	BOX DRAWINGS LIGHT VERTICAL AND RIGHT	0.1484	0.1237		1
U+251D	┝	Box Drawing	BOX DRAWINGS VERTICAL LIGHT AND RIGHT HEAVY	0.1702	0.1368		1
U+251E	┞	Box Drawing	BOX DRAWINGS UP HEAVY AND RIGHT DOWN LIGHT	0.2020	0.0940		1
U+251F	┟	Box Drawing	BOX DRAWINGS DOWN HEAVY AND RIGHT UP LIGHT	0.1913	0.1417		1
U+2520	┠	Box Drawing	BOX DRAWINGS VERTICAL HEAVY AND RIGHT LIGHT	0.2418	0.1156		1
U+2521	┡	Box Drawing	BOX DRAWINGS DOWN LIGHT AND RIGHT UP HEAVY	0.2238	0.1076		1
U+2522	┢	Box Drawing	BOX DRAWINGS UP LIGHT AND RIGHT DOWN HEAVY	0.2131	0.1500		1
U+2523	┣	Box Drawing	BOX DRAWINGS HEAVY VERTICAL AND RIGHT	0.2612	0.1259		1
U+2524	┤	Box Drawing	BOX DRAWINGS LIGHT VERTICAL AND LEFT	0.1484	0.1240		1
U+2525	┥	Box Drawing	BOX DRAWINGS VERTICAL LIGHT AND LEFT HEAVY	0.1702	0.1373		1
U+2526	┦	Box Drawing	BOX DRAWINGS UP HEAVY AND LEFT DOWN LIGHT	0.2019	0.0943		1
U+2527	┧	Box Drawing	BOX DRAWINGS DOWN HEAVY AND LEFT UP LIGHT	0.1913	0.1420		1
U+2528	┨	Box Drawing	BOX DRAWINGS VERTICAL HEAVY AND LEFT LIGHT	0.2417	0.1158		1
U+2529	┩	Box Drawing	BOX DRAWINGS DOWN LIGHT AND LEFT UP HEAVY	0.2237	0.1080		1
U+252A	┪	Box Drawing	BOX DRAWINGS UP LIGHT AND LEFT DOWN HEAVY	0.2130	0.1504		1
U+252B	┫	Box Drawing	BOX DRAWINGS HEAVY VERTICAL AND LEFT	0.2611	0.1262		1
U+252C	┬	Box Drawing	BOX DRAWINGS LIGHT DOWN AND HORIZONTAL	0.1130	0.2024		1
U+252D	┭	Box Drawing	BOX DRAWINGS LEFT HEAVY AND RIGHT DOWN LIGHT	0.1378	0.2013		1
U+252E	┮	Box Drawing	BOX DRAWINGS RIGHT HEAVY AND LEFT DOWN LIGHT	0.1378	0.2011		1
U+252F	┯	Box Drawing	BOX DRAWINGS DOWN LIGHT AND HORIZONTAL HEAVY	0.1596	0.2035		1
U+2530	┰	Box Drawing	BOX DRAWINGS DOWN HEAVY AND HORIZONTAL LIGHT	0.1529	0.2046		1
U+2531	┱	Box Drawing	BOX DRAWINGS RIGHT LIGHT AND LEFT DOWN HEAVY	0.1776	0.2035		1
U+2532	┲	Box Drawing	BOX DRAWINGS LEFT LIGHT AND RIGHT DOWN HEAVY	0.1777	0.2033		1
U+2533	┳	Box Drawing	BOX DRAWINGS HEAVY DOWN AND HORIZONTAL	0.1970	0.2069		1
U+2534	┴	Box Drawing	BOX DRAWINGS LIGHT UP AND HORIZONTAL	0.1263	0.1085		1
U+2535	┵	Box Drawing	BOX DRAWINGS LEFT HEAVY AND RIGHT UP LIGHT	0.1511	0.1243		1
U+2536	┶	Box Drawing	BOX DRAWINGS RIGHT HEAVY AND LEFT UP LIGHT	0.1511	0.1240		1
U+2537	┷	Box Drawing	BOX DRAWINGS UP LIGHT AND HORIZONTAL HEAVY	0.1729	0.1371		1
U+2538	┸	Box Drawing	BOX DRAWINGS UP HEAVY AND HORIZONTAL LIGHT	0.1768	0.0800		1
U+2539	┹	Box Drawing	BOX DRAWINGS RIGHT LIGHT AND LEFT UP HEAVY	0.2015	0.0962		1
U+253A	┺	Box Drawing	BOX DRAWINGS LEFT LIGHT AND RIGHT UP HEAVY	0.2016	0.0960		1
U+253B	┻	Box Drawing	BOX DRAWINGS HEAVY UP AND HORIZONTAL	0.2209	0.1106		1
U+253C	┼	Box Drawing	BOX DRAWINGS LIGHT VERTICAL AND HORIZONTAL	0.1762	0.1400		1
U+253D	┽	Box Drawing	BOX DRAWINGS LEFT HEAVY AND RIGHT VERTICAL LIGHT	0.1980	0.1493		1
U+253E	┾	Box Drawing	BOX DRAWINGS RIGHT HEAVY AND LEFT VERTICAL LIGHT	0.1980	0.1491		1
U+253F	┿	Box Drawing	BOX DRAWINGS VERTICAL LIGHT AND HORIZONTAL HEAVY	0.2198	0.1565		1
U+2540	╀	Box Drawing	BOX DRAWINGS UP HEAVY AND DOWN HORIZONTAL LIGHT	0.2266	0.1123		1
U+2541	╁	Box Drawing	BOX DRAWINGS DOWN HEAVY AND UP HORIZONTAL LIGHT	0.2160	0.1539		1
U+2542	╂	Box Drawing	BOX DRAWINGS VERTICAL HEAVY AND HORIZONTAL LIGHT	0.2664	0.1286		1
U+2543	╃	Box Drawing	BOX DRAWINGS LEFT UP HEAVY AND RIGHT DOWN LIGHT	0.2484	0.1227		1
U+2544	╄	Box Drawing	BOX DRAWINGS RIGHT UP HEAVY AND LEFT DOWN LIGHT	0.2484	0.1226		1
U+2545	╅	Box Drawing	BOX DRAWINGS LEFT DOWN HEAVY AND RIGHT UP LIGHT	0.2378	0.1603		1
U+2546	╆	Box Drawing	BOX DRAWINGS RIGHT DOWN HEAVY AND LEFT UP LIGHT	0.2378	0.1601		1
U+2547	╇	Box Drawing	BOX DRAWINGS DOWN LIGHT AND UP HORIZONTAL HEAVY	0.2678	0.1321		1
U+2548	╈	Box Drawing	BOX DRAWINGS UP LIGHT AND DOWN HORIZONTAL HEAVY	0.2572	0.1666		1
U+2549	╉	Box Drawing	BOX DRAWINGS RIGHT LIGHT AND LEFT VERTICAL HEAVY	0.2858	0.1370		1
U+254A	╊	Box Drawing	BOX DRAWINGS LEFT LIGHT AND RIGHT VERTICAL HEAVY	0.2858	0.1369		1
U+254B	╋	Box Drawing	BOX DRAWINGS HEAVY VERTICAL AND HORIZONTAL	0.3052	0.1441		1
U+254C	╌	Box Drawing	BOX DRAWINGS LIGHT DOUBLE DASH HORIZONTAL	0.0317	0.0000		1
U+254D	╍	Box Drawing	BOX DRAWINGS HEAVY DOUBLE DASH HORIZONTAL	0.0565	0.0000		1
U+254E	╎	Box Drawing	BOX DRAWINGS LIGHT DOUBLE DASH VERTICAL	0.0490	0.0000		1
U+254F	╏	Box Drawing	BOX DRAWINGS HEAVY DOUBLE DASH VERTICAL	0.0881	0.0000		1
U+2550	═	Box Drawing	BOX DRAWINGS DOUBLE HORIZONTAL	0.1253	0.1959		1
U+2551	║	Box Drawing	BOX DRAWINGS DOUBLE VERTICAL	0.2426	0.0993		1
U+2552	╒	Box Drawing	BOX DRAWINGS DOWN SINGLE AND RIGHT DOUBLE	0.1202	0.1917		1
U+2553	╓	Box Drawing	BOX DRAWINGS DOWN DOUBLE AND RIGHT SINGLE	0.1434	0.1936		1
U+2554	╔	Box Drawing	BOX DRAWINGS DOUBLE DOWN AND RIGHT	0.1707	0.1973		1
U+2555	╕	Box Drawing	BOX DRAWINGS DOWN SINGLE AND LEFT DOUBLE	0.1202	0.1923		1
U+2556	╖	Box Drawing	BOX DRAWINGS DOWN DOUBLE AND LEFT SINGLE	0.1433	0.1939		1
U+2557	╗	Box Drawing	BOX DRAWINGS DOUBLE DOWN AND LEFT	0.1706	0.1979		1
U+2558	╘	Box Drawing	BOX DRAWINGS UP SINGLE AND RIGHT DOUBLE	0.1334	0.1023		1
U+2559	╙	Box Drawing	BOX DRAWINGS UP DOUBLE AND RIGHT SINGLE	0.1702	0.0431		1
U+255A	╚	Box Drawing	BOX DRAWINGS DOUBLE UP AND RIGHT	0.1973	0.0715		1
U+255B	╛	Box Drawing	BOX DRAWINGS UP SINGLE AND LEFT DOUBLE	0.1334	0.1030		1
U+255C	╜	Box Drawing	BOX DRAWINGS UP DOUBLE AND LEFT SINGLE	0.1701	0.0434		1
U+255D	╝	Box Drawing	BOX DRAWINGS DOUBLE UP AND LEFT	0.1972	0.0721		1
U+255E	╞	Box Drawing	BOX DRAWINGS VERTICAL SINGLE AND RIGHT DOUBLE	0.1757	0.1396		1
U+255F	╟	Box Drawing	BOX DRAWINGS VERTICAL DOUBLE AND RIGHT SINGLE	0.2627	0.1158		1
U+2560	╠	Box Drawing	BOX DRAWINGS DOUBLE VERTICAL AND RIGHT	0.2748	0.1325		1
U+2561	╡	Box Drawing	BOX DRAWINGS VERTICAL SINGLE AND LEFT DOUBLE	0.1757	0.1400		1
U+2562	╢	Box Drawing	BOX DRAWINGS VERTICAL DOUBLE AND LEFT SINGLE	0.2627	0.1160		1
U+2563	╣	Box Drawing	BOX DRAWINGS DOUBLE VERTICAL AND LEFT	0.2746	0.1329		1
U+2564	╤	Box Drawing	BOX DRAWINGS DOWN SINGLE AND HORIZONTAL DOUBLE	0.1676	0.2073		1
U+2565	╥	Box Drawing	BOX DRAWINGS DOWN DOUBLE AND HORIZONTAL SINGLE	0.1634	0.2050		1
U+2566	╦	Box Drawing	BOX DRAWINGS DOUBLE DOWN AND HORIZONTAL	0.2027	0.2203		1
U+2567	╧	Box Drawing	BOX DRAWINGS UP SINGLE AND HORIZONTAL DOUBLE	0.1808	0.1444		1
U+2568	╨	Box Drawing	BOX DRAWINGS UP DOUBLE AND HORIZONTAL SINGLE	0.1902	0.0748		1
U+2569	╩	Box Drawing	BOX DRAWINGS DOUBLE UP AND HORIZONTAL	0.2293	0.1175		1
U+256A	╪	Box Drawing	BOX DRAWINGS VERTICAL SINGLE AND HORIZONTAL DOUBLE	0.2308	0.1596		1
U+256B	╫	Box Drawing	BOX DRAWINGS VERTICAL DOUBLE AND HORIZONTAL SINGLE	0.2905	0.1267		1
U+256C	╬	Box Drawing	BOX DRAWINGS DOUBLE VERTICAL AND HORIZONTAL	0.3068	0.1573		1
U+256D	╭	Box Drawing	BOX DRAWINGS LIGHT ARC DOWN AND RIGHT	0.0755	0.2173		1
U+256E	╮	Box Drawing	BOX DRAWINGS LIGHT ARC DOWN AND LEFT	0.0755	0.2178		1
U+256F	╯	Box Drawing	BOX DRAWINGS LIGHT ARC UP AND LEFT	0.0888	0.0799		1
U+2570	╰	Box Drawing	BOX DRAWINGS LIGHT ARC UP AND RIGHT	0.0888	0.0794		1
U+2571	╱	Box Drawing	BOX DRAWINGS LIGHT DIAGONAL UPPER RIGHT TO LOWER LEFT	0.1133	0.0000		1
U+2572	╲	Box Drawing	BOX DRAWINGS LIGHT DIAGONAL UPPER LEFT TO LOWER RIGHT	0.1133	0.0000		1
U+2573	╳	Box Drawing	BOX DRAWINGS LIGHT DIAGONAL CROSS	0.2181	0.0000		1
U+2574	╴	Box Drawing	BOX DRAWINGS LIGHT LEFT	0.0354	0.1789		1
U+2575	╵	Box Drawing	BOX DRAWINGS LIGHT UP	0.0708	0.0000		1
U+2576	╶	Box Drawing	BOX DRAWINGS LIGHT RIGHT	0.0354	0.1779		1
U+2577	╷	Box Drawing	BOX DRAWINGS LIGHT DOWN	0.0575	0.1879		1
U+2578	╸	Box Drawing	BOX DRAWINGS HEAVY LEFT	0.0632	0.1791		1
U+2579	╹	Box Drawing	BOX DRAWINGS HEAVY UP	0.1274	0.0000		1
U+257A	╺	Box Drawing	BOX DRAWINGS HEAVY RIGHT	0.0632	0.1780		1
U+257B	╻	Box Drawing	BOX DRAWINGS HEAVY DOWN	0.1034	0.1879		1
U+257C	╼	Box Drawing	BOX DRAWINGS LIGHT LEFT AND HEAVY RIGHT	0.0910	0.1904		1
U+257D	╽	Box Drawing	BOX DRAWINGS LIGHT UP AND HEAVY DOWN	0.1666	0.1256		1
U+257E	╾	Box Drawing	BOX DRAWINGS HEAVY LEFT AND LIGHT RIGHT	0.0910	0.1908		1
U+257F	╿	Box Drawing	BOX DRAWINGS HEAVY UP AND LIGHT DOWN	0.1772	0.0698		1
U+2580	▀	Block Elements	UPPER HALF BLOCK	0.4044	0.0000		1
U+2581	▁	Block Elements	LOWER ONE EIGHTH BLOCK	0.1010	0.0000		1
U+2582	▂	Block Elements	LOWER ONE QUARTER BLOCK	0.2022	0.0000		1
U+2583	▃	Block Elements	LOWER THREE EIGHTHS BLOCK	0.3033	0.0000		1
U+2584	▄	Block Elements	LOWER HALF BLOCK	0.4045	0.0000		1
U+2585	▅	Block Elements	LOWER FIVE EIGHTHS BLOCK	0.5056	0.0000		1
U+2586	▆	Block Elements	LOWER THREE QUARTERS BLOCK	0.6066	0.0000		1
U+2587	▇	Block Elements	LOWER SEVEN EIGHTHS BLOCK	0.7078	0.0000		1
U+2588	█	Block Elements	FULL BLOCK	0.8089	0.0000		1
U+2589	▉	Block Elements	LEFT SEVEN EIGHTHS BLOCK	0.7078	0.0000		1
U+258A	▊	Block Elements	LEFT THREE QUARTERS BLOCK	0.6066	0.0000		1
U+258B	▋	Block Elements	LEFT FIVE EIGHTHS BLOCK	0.5047	0.0000		1
U+258C	▌	Block Elements	LEFT HALF BLOCK	0.4045	0.0000		1
U+258D	▍	Block Elements	LEFT THREE EIGHTHS BLOCK	0.3033	0.0000		1
U+258E	▎	Block Elements	LEFT ONE QUARTER BLOCK	0.2021	0.0000		1
U+258F	▏	Block Elements	LEFT ONE EIGHTH BLOCK	0.1003	0.0000		1
U+2590	▐	Block Elements	RIGHT HALF BLOCK	0.4045	0.0000		1
U+2591	░	Block Elements	LIGHT SHADE	0.1047	0.0000		1
U+2592	▒	Block Elements	MEDIUM SHADE	0.2082	0.0000		1
U+2593	▓	Block Elements	DARK SHADE	0.5818	0.0000		1
U+2594	▔	Block Elements	UPPER ONE EIGHTH BLOCK	0.1010	0.0000		1
U+2595	▕	Block Elements	RIGHT ONE EIGHTH BLOCK	0.1010	0.0000		1
U+2596	▖	Block Elements	QUADRANT LOWER LEFT	0.2022	0.0000		1
U+2597	▗	Block Elements	QUADRANT LOWER RIGHT	0.2022	0.0000		1
U+2598	▘	Block Elements	QUADRANT UPPER LEFT	0.2022	0.0000		1
U+2599	▙	Block Elements	QUADRANT UPPER LEFT AND LOWER LEFT AND LOWER RIGHT	0.6067	0.0000		1
U+259A	▚	Block Elements	QUADRANT UPPER LEFT AND LOWER RIGHT	0.4044	0.0000		1
U+259B	▛	Block Elements	QUADRANT UPPER LEFT AND UPPER RIGHT AND LOWER LEFT	0.6066	0.0000		1
U+259C	▜	Block Elements	QUADRANT UPPER LEFT AND UPPER RIGHT AND LOWER RIGHT	0.6066	0.0000		1
U+259D	▝	Block Elements	QUADRANT UPPER RIGHT	0.2022	0.0000		1
U+259E	▞	Block Elements	QUADRANT UPPER RIGHT AND LOWER LEFT	0.4044	0.0000		1
U+259F	▟	Block Elements	QUADRANT UPPER RIGHT AND LOWER LEFT AND LOWER RIGHT	0.6067	0.0000		1
U+25A0	■	Geometric Shapes	BLACK SQUARE	0.4459	0.0000		1
U+25A1	□	Geometric Shapes	WHITE SQUARE	0.1372	0.0000		1
U+25B2	▲	Geometric Shapes	BLACK UP-POINTING TRIANGLE	0.2311	0.0000		1
U+25B4	▴	Geometric Shapes	BLACK UP-POINTING SMALL TRIANGLE	0.1138	0.0000		1
U+25B6	▶	Geometric Shapes	BLACK RIGHT-POINTING TRIANGLE	0.2260	0.0000		1
U+25B8	▸	Geometric Shapes	BLACK RIGHT-POINTING SMALL TRIANGLE	0.1057	0.0000	U+2023	0
U+25BC	▼	Geometric Shapes	BLACK DOWN-POINTING TRIANGLE	0.2311	0.0000		1
U+25BE	▾	Geometric Shapes	BLACK DOWN-POINTING SMALL TRIANGLE	0.1137	0.0000		1
U+25C0	◀	Geometric Shapes	BLACK LEFT-POINTING TRIANGLE	0.2256	0.0000		1
U+25C2	◂	Geometric Shapes	BLACK LEFT-POINTING SMALL TRIANGLE	0.1057	0.0000		1
U+25CA	◊	Geometric Shapes	LOZENGE	0.1398	0.0000		1
U+25CB	○	Geometric Shapes	WHITE CIRCLE	0.1233	0.0000		1
U+25CF	●	Geometric Shapes	BLACK CIRCLE	0.3851	0.0000		1
U+25E6	◦	Geometric Shapes	WHITE BULLET	0.1057	0.0000		1
U+2713	✓	Dingbats	CHECK MARK	0.0822	0.0000		0
U+2717	✗	Dingbats	BALLOT X	0.1130	0.0000		0
U+275B	❛	Dingbats	HEAVY SINGLE TURNED COMMA QUOTATION MARK ORNAMENT	0.0959	0.0000		0
U+275C	❜	Dingbats	HEAVY SINGLE COMMA QUOTATION MARK ORNAMENT	0.0959	0.0000		0
U+275D	❝	Dingbats	HEAVY DOUBLE TURNED COMMA QUOTATION MARK ORNAMENT	0.1917	0.0000		0
U+275E	❞	Dingbats	HEAVY DOUBLE COMMA QUOTATION MARK ORNAMENT	0.1916	0.0000		0
U+278A	➊	Dingbats	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT ONE	0.3574	0.0000		0
U+278B	➋	Dingbats	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT TWO	0.3411	0.0000		0
U+278C	➌	Dingbats	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT THREE	0.3398	0.0000		0
U+278D	➍	Dingbats	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT FOUR	0.3469	0.0000		0
U+278E	➎	Dingbats	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT FIVE	0.3364	0.0000		0
U+278F	➏	Dingbats	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT SIX	0.3402	0.0000		0
U+2790	➐	Dingbats	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT SEVEN	0.3523	0.0000		0
U+2791	➑	Dingbats	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT EIGHT	0.3302	0.0000		0
U+2792	➒	Dingbats	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT NINE	0.3403	0.0000		0
U+2934	⤴	Arrows/Math Ext	ARROW POINTING RIGHTWARDS THEN CURVING UPWARDS	0.1454	0.0000		0
U+2935	⤵	Arrows/Math Ext	ARROW POINTING RIGHTWARDS THEN CURVING DOWNWARDS	0.1450	0.0000		0
U+2936	⤶	Arrows/Math Ext	ARROW POINTING DOWNWARDS THEN CURVING LEFTWARDS	0.1306	0.0000		0
U+2937	⤷	Arrows/Math Ext	ARROW POINTING DOWNWARDS THEN CURVING RIGHTWARDS	0.1306	0.0000		0
U+F6D5		PUA	U+F6D5	0.1454	0.0000		0
U+F6D6		PUA	U+F6D6	0.1450	0.0000		0
U+F6D7		PUA	U+F6D7	0.1305	0.0000		0
U+F6D8		PUA	U+F6D8	0.1307	0.0000		0
U+F8FF		PUA	U+F8FF	0.3437	0.0000		0
U+FB01	ﬁ	Ligatures	LATIN SMALL LIGATURE FI	0.2057	0.0000		0
U+FB02	ﬂ	Ligatures	LATIN SMALL LIGATURE FL	0.2045	0.0000		0
